#! IncludeId
#! IncludeAuxiliaryIds
# This file contains a set of game items.
# You must set at least 256 different items.
# -----------------------------------------------
# Id;WeaponId;ArmorId;EffectId;Price;GraphicsId;ColorId;Quality;BonusId;AbilityIds;Weapon;Armlet;Helmet;Armor;Accessory;Item;Gem;Usable;Order;Zidane;Vivi;Garnet;Steiner;Freya;Quina;Eiko;Amarant;Cinna;Marcus;Blank;Beatrix
# Int32;Int32;Int32;Int32;UInt32;UInt8;UInt8;Single;Int32;Ability[];Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Single;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit;Bit
# -----------------------------------------------
158;-1;70;-1;4300;18;8;120;71;SA:44, SA:54;0;0;0;1;0;0;0;0;177;1;0;0;0;0;0;0;1;1;1;1;0;# 158 - Brigandine
159;-1;71;-1;5000;18;10;122;72;SA:10, SA:5;0;0;0;1;0;0;0;0;178;1;1;1;0;0;1;1;1;1;1;1;0;# 159 - Judo Uniform
160;-1;72;-1;7200;18;10;125;73;SA:15, SA:26, SA:36;0;0;0;1;0;0;0;0;179;1;1;1;0;0;1;1;1;1;1;1;0;# 160 - Power Vest
161;-1;73;-1;8700;18;0;124;74;SA:48, SA:35, AA:39;0;0;0;1;0;0;0;0;180;1;1;1;0;0;1;1;1;1;1;1;0;# 161 - Gaia Gear
162;-1;74;-1;10250;18;8;127;75;SA:18, SA:56, SA:57;0;0;0;1;0;0;0;0;181;1;1;1;0;0;1;1;1;1;1;1;0;# 162 - Demon’s Vest
163;-1;75;-1;12200;18;8;129;76;SA:52, SA:35;0;0;0;1;0;0;0;0;182;0;0;1;0;1;0;1;0;0;0;0;1;# 163 - Minerva’s Plate
164;-1;76;-1;14000;18;14;133;77;SA:41, SA:57, SA:39;0;0;0;1;0;0;0;0;183;1;0;0;0;0;0;0;1;1;1;1;0;# 164 - Ninja Gear
165;-1;77;-1;16300;18;14;137;78;SA:58, SA:53;0;0;0;1;0;0;0;0;184;1;1;1;0;0;1;1;1;1;1;1;0;# 165 - Dark Gear
166;-1;78;-1;20000;18;11;140;79;SA:39, AA:10;0;0;0;1;0;0;0;0;185;0;0;1;0;1;0;1;0;0;0;0;1;# 166 - Rubber Suit
167;-1;79;-1;22500;18;8;141;80;SA:52, SA:3;0;0;0;1;0;0;0;0;186;1;0;0;0;0;0;0;1;1;1;1;0;# 167 - Brave Suit
168;-1;80;-1;4000;17;2;108;81;SA:27, AA:11;0;0;0;1;0;0;0;0;187;0;1;1;0;0;1;1;0;0;0;0;0;# 168 - Cotton Robe
169;-1;81;-1;5800;17;2;115;82;SA:44, SA:51;0;0;0;1;0;0;0;0;188;0;1;1;0;0;1;1;0;0;0;0;0;# 169 - Silk Robe
170;-1;82;-1;8000;17;8;119;83;SA:56, SA:7;0;0;0;1;0;0;0;0;189;0;1;1;0;0;1;1;0;0;0;0;0;# 170 - Magician Robe
171;-1;83;-1;16000;17;8;131;84;SA:49, SA:40, SA:3;0;0;0;1;0;0;0;0;190;0;0;0;0;0;1;0;0;0;0;0;0;# 171 - Glutton’s Robe
172;-1;84;-1;29000;17;3;134;85;SA:51, SA:56, AA:24;0;0;0;1;0;0;0;0;191;0;0;1;0;0;0;1;0;0;0;0;0;# 172 - White Robe
173;-1;85;-1;29000;17;14;136;86;SA:8, AA:47, SA:31;0;0;0;1;0;0;0;0;192;0;1;0;0;0;1;0;0;0;0;0;0;# 173 - Black Robe
174;-1;86;-1;40000;17;1;132;87;SA:34, SA:3, AA:6;0;0;0;1;0;0;0;0;193;0;1;1;0;0;1;1;0;0;0;0;0;# 174 - Light Robe
175;-1;87;-1;52000;17;8;139;88;SA:30, SA:33;0;0;0;1;0;0;0;0;194;0;1;1;0;0;1;1;0;0;0;0;0;# 175 - Robe of Lords
176;-1;88;-1;20;19;8;100;89;0;0;0;0;1;0;0;0;0;195;0;0;0;1;0;0;0;0;0;0;0;0;# 176 - Tin Armor
177;-1;89;-1;650;19;11;106;90;SA:13;0;0;0;1;0;0;0;0;196;0;0;0;1;1;0;0;0;0;0;0;1;# 177 - Bronze Armor
178;-1;90;-1;800;19;8;109;91;SA:37;0;0;0;1;0;0;0;0;197;0;0;0;1;1;0;0;0;0;0;0;1;# 178 - Linen Cuirass
179;-1;91;-1;1200;19;2;111;92;SA:5, SA:13;0;0;0;1;0;0;0;0;198;0;0;0;1;1;0;0;0;0;0;0;1;# 179 - Chain Mail
180;-1;92;-1;1830;19;2;113;93;SA:53, SA:37;0;0;0;1;0;0;0;0;199;0;0;0;1;1;0;0;0;0;0;0;1;# 180 - Mythril Armor
181;-1;93;-1;2320;19;2;116;94;SA:57, SA:16;0;0;0;1;0;0;0;0;200;0;0;0;1;1;0;0;0;0;0;0;1;# 181 - Plate Mail
182;-1;94;-1;2950;19;3;118;95;SA:15;0;0;0;1;0;0;0;0;201;0;0;0;1;1;0;0;0;0;0;0;1;# 182 - Gold Armor
183;-1;95;-1;4300;19;2;121;96;SA:10;0;0;0;1;0;0;0;0;202;0;0;0;1;1;0;0;0;0;0;0;1;# 183 - Shield Armor
184;-1;96;-1;5900;19;8;123;97;SA:35;0;0;0;1;0;0;0;0;203;0;0;0;1;1;0;0;0;0;0;0;1;# 184 - Demon’s Mail
185;-1;97;-1;8800;19;12;126;98;SA:44;0;0;0;1;0;0;0;0;204;0;0;0;1;1;0;0;0;0;0;0;1;# 185 - Diamond Armor
186;-1;98;-1;10500;19;2;128;99;SA:19;0;0;0;1;0;0;0;0;205;0;0;0;1;1;0;0;0;0;0;0;1;# 186 - Platina Armor
187;-1;99;-1;12300;19;8;130;100;SA:3;0;0;0;1;0;0;0;0;206;0;0;0;1;1;0;0;0;0;0;0;1;# 187 - Carabini Mail
188;-1;100;-1;14000;19;6;135;101;SA:21;0;0;0;1;0;0;0;0;207;0;0;0;0;1;0;0;0;0;0;0;1;# 188 - Dragon Mail
189;-1;101;-1;2;19;2;138;102;SA:40, SA:9;0;0;0;1;0;0;0;0;208;0;0;0;1;1;0;0;0;0;0;0;1;# 189 - Genji Armor
190;-1;102;-1;22600;19;6;142;103;SA:6;0;0;0;1;0;0;0;0;209;0;0;0;1;0;0;0;0;0;0;0;1;# 190 - Maximillian
191;-1;103;-1;28000;19;6;143;104;SA:27, SA:52;0;0;0;1;0;0;0;0;210;0;0;0;1;1;0;0;0;0;0;0;1;# 191 - Grand Armor
192;-1;104;-1;1500;23;7;153;105;SA:46, AA:12, AA:7;0;0;0;0;1;0;0;0;211;1;1;1;1;1;1;1;1;1;1;1;1;# 192 - Desert Boots
193;-1;105;-1;7500;23;6;157;106;SA:7, SA:58, AA:19;0;0;0;0;1;0;0;0;212;1;1;1;1;1;1;1;1;1;1;1;1;# 193 - Magician Shoes
194;-1;106;-1;4000;23;9;153;107;SA:41, SA:5, AA:101;0;0;0;0;1;0;0;0;213;1;1;1;1;1;1;1;1;1;1;1;1;# 194 - Germinas Boots
195;-1;107;-1;1200;23;5;0;108;0;0;0;0;0;1;0;0;0;214;1;1;1;1;1;1;1;1;1;1;1;1;# 195 - Sandals
196;-1;108;-1;6000;23;9;154;109;SA:1, AA:20, AA:15;0;0;0;0;1;0;0;0;215;1;1;1;1;1;1;1;1;1;1;1;1;# 196 - Feather Boots
197;-1;109;-1;21000;23;10;161;110;SA:12, SA:42, SA:6;0;0;0;0;1;0;0;0;216;1;1;1;1;1;1;1;1;1;1;1;1;# 197 - Battle Boots
198;-1;110;-1;33000;23;3;158;111;SA:2, SA:56, AA:13;0;0;0;0;1;0;0;0;217;1;1;1;1;1;1;1;1;1;1;1;1;# 198 - Running Shoes
199;-1;111;-1;3200;33;4;156;112;SA:57, SA:24, SA:36;0;0;0;0;1;0;0;0;218;0;0;1;0;1;0;1;1;0;0;0;1;# 199 - Anklet
200;-1;112;-1;7000;31;9;160;113;SA:12, SA:36, AA:26;0;0;0;0;1;0;0;0;219;1;1;1;1;1;1;1;1;1;1;1;1;# 200 - Power Belt
201;-1;113;-1;11000;31;14;159;114;SA:6, SA:19, AA:41;0;0;0;0;1;0;0;0;220;1;1;1;1;1;1;1;1;1;1;1;1;# 201 - Black Belt
202;-1;114;-1;1600;31;8;156;115;SA:49, SA:25, AA:33;0;0;0;0;1;0;0;0;221;1;1;1;1;1;1;1;1;1;1;1;1;# 202 - Glass Buckle
203;-1;115;-1;7500;20;10;160;116;SA:40, SA:27, SA:47;0;0;0;0;1;0;0;0;222;1;1;1;1;1;1;1;1;1;1;1;1;# 203 - Madain’s Ring
204;-1;116;-1;36000;20;1;162;117;SA:43, SA:33, SA:31;0;0;0;0;1;0;0;0;223;1;1;1;1;1;1;1;1;1;1;1;1;# 204 - Rosetta Ring
205;-1;117;-1;7000;20;14;159;118;SA:0, SA:10, AA:16;0;0;0;0;1;0;0;0;224;1;1;1;1;1;1;1;1;1;1;1;1;# 205 - Reflect Ring
206;-1;118;-1;4000;20;11;154;119;SA:48, SA:20, AA:117;0;0;0;0;1;0;0;0;225;1;1;1;1;1;1;1;1;1;1;1;1;# 206 - Coral Ring
207;-1;119;-1;9000;20;2;154;120;SA:52, SA:55, SA:32;0;0;0;0;1;0;0;0;226;1;1;1;1;1;1;1;1;1;1;1;1;# 207 - Promist Ring
208;-1;120;-1;10000;20;3;160;121;SA:4, AA:5, AA:130;0;0;0;0;1;0;0;0;227;1;1;1;1;1;1;1;1;1;1;1;1;# 208 - Rebirth Ring
209;-1;121;-1;40000;20;6;163;122;SA:11, SA:32, SA:34;0;0;0;0;1;0;0;0;228;1;1;1;1;1;1;1;1;1;1;1;1;# 209 - Protect Ring
210;-1;122;-1;2;32;2;159;123;SA:59;0;0;0;0;1;0;0;0;229;1;1;1;1;1;1;1;1;1;1;1;1;# 210 - Pumice Piece
211;-1;123;-1;2;32;3;161;124;AA:64;0;0;0;0;1;0;0;0;230;1;1;1;1;1;1;1;1;1;1;1;1;# 211 - Pumice
212;-1;124;-1;1800;33;3;159;125;SA:13, SA:45, SA:23;0;0;0;0;1;0;0;0;231;1;1;1;1;1;1;1;1;1;1;1;1;# 212 - Yellow Scarf
213;-1;125;-1;4000;33;11;159;126;SA:56, SA:46, AA:11;0;0;0;0;1;0;0;0;232;1;1;1;1;1;1;1;1;1;1;1;1;# 213 - Gold Choker
214;-1;126;-1;6000;35;12;157;127;SA:43, SA:40, AA:4;0;0;0;0;1;0;0;0;233;1;1;1;1;1;1;1;1;1;1;1;1;# 214 - Fairy Earrings
215;-1;127;-1;20000;35;3;160;128;SA:3, SA:8, AA:118;0;0;0;0;1;0;0;0;234;0;0;1;0;1;0;1;0;1;1;1;1;# 215 - Angel Earrings
216;-1;128;-1;4000;34;2;155;129;SA:43, SA:30, SA:51;0;0;0;0;1;0;0;0;235;0;0;1;0;1;0;1;0;0;0;0;1;# 216 - Pearl Rouge
217;-1;129;-1;980;33;2;0;130;0;0;1;0;0;0;0;0;0;106;1;1;1;1;1;1;1;1;1;1;1;1;# 217 - Pearl Armlet
218;-1;130;-1;3000;29;8;159;131;SA:50, SA:44, AA:5;0;0;0;0;1;0;0;0;236;0;0;1;0;1;0;1;0;0;0;0;1;# 218 - Cachusha
219;-1;131;-1;7000;33;1;159;132;SA:27, SA:26, AA:2;0;0;0;0;1;0;0;0;237;0;0;1;0;1;0;1;0;0;0;0;1;# 219 - Barette
220;-1;132;-1;10000;33;5;160;133;SA:56, SA:7, SA:43;0;0;0;0;1;0;0;0;238;0;0;1;0;1;0;1;0;0;0;0;1;# 220 - Extension
221;-1;133;-1;2;33;14;160;134;AA:74, SA:44, SA:47;0;0;0;0;1;0;0;0;239;1;1;1;1;1;1;1;1;1;1;1;1;# 221 - Ribbon
222;-1;134;-1;2;28;3;159;135;SA:3;0;0;0;0;1;0;0;0;240;0;0;1;0;1;0;1;0;0;0;0;1;# 222 - Maiden Prayer
223;-1;135;-1;2;28;8;155;136;SA:60;0;0;0;0;1;0;1;0;241;0;0;1;0;1;0;1;0;0;0;0;1;# 223 - Ancient Aroma
224;-1;-1;0;2;21;13;0;137;AA:62, SA:24;0;0;0;0;1;1;1;0;242;1;1;1;1;1;1;1;1;1;1;1;1;# 224 - Garnet
225;-1;-1;1;2;21;4;0;138;AA:55, AA:41;0;0;0;0;1;1;1;0;243;1;1;1;1;1;1;1;1;1;1;1;1;# 225 - Amethyst
226;-1;-1;2;2;21;0;0;139;AA:60, SA:5;0;0;0;0;1;1;1;0;244;1;1;1;1;1;1;1;1;1;1;1;1;# 226 - Aquamarine
227;-1;-1;3;2;21;7;0;140;SA:40, SA:10;0;0;0;0;1;1;1;0;245;1;1;1;1;1;1;1;1;1;1;1;1;# 227 - Diamond
228;-1;-1;4;2;21;5;0;141;AA:13, SA:7, AA:120;0;0;0;0;1;1;1;0;246;1;1;1;1;1;1;1;1;1;1;1;1;# 228 - Emerald
229;-1;-1;5;2;21;12;0;142;AA:11, SA:19;0;0;0;0;1;1;1;0;247;1;1;1;1;1;1;1;1;1;1;1;1;# 229 - Moonstone
230;-1;-1;6;2;21;1;0;143;AA:68, AA:16;0;0;0;0;1;1;1;0;248;1;1;1;1;1;1;1;1;1;1;1;1;# 230 - Ruby
231;-1;-1;7;2;21;6;0;144;AA:53, AA:34;0;0;0;0;1;1;1;0;249;1;1;1;1;1;1;1;1;1;1;1;1;# 231 - Peridot
232;-1;-1;8;2;21;8;0;145;AA:66, SA:35;0;0;0;0;1;1;1;0;250;1;1;1;1;1;1;1;1;1;1;1;1;# 232 - Sapphire
233;-1;-1;9;2;21;2;0;146;AA:49, AA:30;0;0;0;0;1;1;1;0;251;1;1;1;1;1;1;1;1;1;1;1;1;# 233 - Opal
234;-1;-1;10;2;21;3;0;147;AA:51, AA:26;0;0;0;0;1;1;1;0;252;1;1;1;1;1;1;1;1;1;1;1;1;# 234 - Topaz
235;-1;-1;11;2;21;10;0;148;SA:44, SA:9;0;0;0;0;1;1;1;0;253;1;1;1;1;1;1;1;1;1;1;1;1;# 235 - Lapis Lazuli
236;-1;-1;12;50;22;8;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;# 236 - Potion
237;-1;-1;13;200;22;6;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;# 237 - Hi-Potion
238;-1;-1;14;2000;22;9;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;# 238 - Ether
239;-1;-1;15;2;22;2;0;0;0;0;0;0;0;0;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;# 239 - Elixir
240;-1;-1;16;150;25;9;0;0;0;0;0;0;0;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;# 240 - Phoenix Down
241;-1;-1;17;50;24;10;0;0;0;0;0;0;0;0;1;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;# 241 - Echo Screen
242;-1;-1;18;100;24;11;0;0;0;0;0;0;0;0;1;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;# 242 - Soft
243;-1;-1;19;50;24;6;0;0;0;0;0;0;0;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;# 243 - Antidote
244;-1;-1;20;50;24;8;0;0;0;0;0;0;0;0;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;# 244 - Eye Drops
245;-1;-1;21;100;24;4;0;0;0;0;0;0;0;0;1;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;# 245 - Magic Tag
246;-1;-1;22;100;24;0;0;0;0;0;0;0;0;0;1;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;# 246 - Vaccine
247;-1;-1;23;300;24;3;0;0;0;0;0;0;0;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;# 247 - Remedy
248;-1;-1;24;150;24;2;0;0;0;0;0;0;0;0;1;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;# 248 - Annoyntment
249;-1;-1;25;2000;25;3;0;0;AA:72;0;0;0;0;1;1;0;0;14;0;0;0;0;0;0;1;0;0;0;0;0;# 249 - Phoenix Pinion
250;-1;-1;26;2;30;0;0;156;AA:58;0;0;0;0;1;1;0;0;17;1;1;1;1;1;1;1;1;0;0;0;1;# 250 - Dark Matter
251;-1;-1;27;60;27;9;0;0;0;0;0;0;0;0;1;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;# 251 - Gysahl Greens
252;-1;-1;28;100;27;1;0;0;0;0;0;0;0;0;1;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;# 252 - Dead Pepper
253;-1;-1;29;800;26;9;0;0;0;0;0;0;0;0;1;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;# 253 - Tent
254;-1;-1;30;300;21;14;0;0;0;0;0;0;0;0;1;1;0;254;0;0;0;0;0;0;0;0;0;0;0;0;# 254 - Ore
255;-1;-1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;# 255 - open 255
